"Profile","Id","Path","Slice Name","Alias(s)","Label","Min","Max","Must Support?","Is Modifier?","Is Summary?","Type(s)","Short","Definition","Comments","Requirements","Default Value","Meaning When Missing","Fixed Value","Pattern","Example","Minimum Value","Maximum Value","Maximum Length","Binding Strength","Binding Description","Binding Value Set","Code","Slicing Discriminator","Slicing Description","Slicing Ordered","Slicing Rules","Base Path","Base Min","Base Max","Condition(s)","Constraint(s)"
"DESCNonQualifiant","DESCNonQualifiant","DESCNonQualifiant","","","",0,*,"","","","null {[]} {[]}
","Un professionnel peut faire valoir, en complément de sa spécialité, un ou plusieurs savoir-faire de type DESC non qualifiant, en fonction du ou des DESC de groupe I, qu'il a obtenu(s).Un DESC non qualifiant est un type de savoir-faire. La classe DiplomeEtudesSpécialiseesNonQualifiant est représentée dans le modèle comme une spécialisation de la classe SavoirFaire et à ce titre, elle hérite des attributs et des associations de cette classe.","Un professionnel peut faire valoir, en complément de sa spécialité, un ou plusieurs savoir-faire de type DESC non qualifiant, en fonction du ou des DESC de groupe I, qu'il a obtenu(s).Un DESC non qualifiant est un type de savoir-faire. La classe DiplomeEtudesSpécialiseesNonQualifiant est représentée dans le modèle comme une spécialisation de la classe SavoirFaire et à ce titre, elle hérite des attributs et des associations de cette classe.","","","","","","","","","",,,,,"",,,,"Base",0,*,"",""
"DESCNonQualifiant","DESCNonQualifiant.typeSavoirFaire","DESCNonQualifiant.typeSavoirFaire","","","",0,1,"","","","Coding {[]} {[]}
","Le type de savoir-faire (qualifications/autres attributions) désigne par exemple:** une spécialité ordinale (S);** une compétence (C);** etc.","Le type de savoir-faire (qualifications/autres attributions) désigne par exemple:** une spécialité ordinale (S);** une compétence (C);** etc.","","","","","","","","","",,"preferred","","https://mos.esante.gouv.fr/NOS/TRE_R04-TypeSavoirFaire/FHIR/TRE-R04-TypeSavoirFaire?vs","",,,,"SavoirFaire.typeSavoirFaire",0,1,"",""
"DESCNonQualifiant","DESCNonQualifiant.dateReconnaissance","DESCNonQualifiant.dateReconnaissance","","","",0,1,"","","","date {[]} {[]}
","Date à laquelle, l’organisme donnant l’autorisation d’exercer une qualification a reconnu cette qualification ou date à laquelle l'attribution a été donnée au professionnel.","Date à laquelle, l’organisme donnant l’autorisation d’exercer une qualification a reconnu cette qualification ou date à laquelle l'attribution a été donnée au professionnel.","","","","","","","","","",,,,,"",,,,"SavoirFaire.dateReconnaissance",0,1,"",""
"DESCNonQualifiant","DESCNonQualifiant.dateAbandon","DESCNonQualifiant.dateAbandon","","","",0,1,"","","","date {[]} {[]}
","Date à laquelle le professionnel a déclaré renoncer à l’exercice d’un savoir-faire ou date à laquelle il ne souhaite plus le faire apparaître.","Date à laquelle le professionnel a déclaré renoncer à l’exercice d’un savoir-faire ou date à laquelle il ne souhaite plus le faire apparaître.","","","","","","","","","",,,,,"",,,,"SavoirFaire.dateAbandon",0,1,"",""
"DESCNonQualifiant","DESCNonQualifiant.ExerciceProfessionnel","DESCNonQualifiant.ExerciceProfessionnel","","","",1,1,"","","","https://interop.esante.gouv.fr/ig/mos/StructureDefinition/ExerciceProfessionnel {[]} {[]}
","Lien vers la classe ExerciceProfessionnel","Lien vers la classe ExerciceProfessionnel","","","","","","","","","",,,,,"",,,,"SavoirFaire.ExerciceProfessionnel",1,1,"",""
"DESCNonQualifiant","DESCNonQualifiant.DESCNonQualifiant","DESCNonQualifiant.DESCNonQualifiant","","","",0,1,"","","","Coding {[]} {[]}
","Diplôme d'études spécialisées complémentaires (DESC).","Diplôme d'études spécialisées complémentaires (DESC).","","","","","","","","","",,"preferred","","https://interop.esante.gouv.fr/ig/mos/ValueSet/DESCNonQualifiant-vs","",,,,"DESCNonQualifiant.DESCNonQualifiant",0,1,"",""
"Decision","Decision","Decision","","","",0,*,"","","","null {[]} {[]}
","Acte par lequel une autorité prend parti après examen d'une demande.","Acte par lequel une autorité prend parti après examen d'une demande.","","","","","","","","","",,,,,"",,,,"Base",0,*,"",""
"Decision","Decision.dateDecision","Decision.dateDecision","","","",0,1,"","","","date {[]} {[]}
","Date à laquelle la décision a été rendue.","Date à laquelle la décision a été rendue.","","","","","","","","","",,,,,"",,,,"Decision.dateDecision",0,1,"",""
"Decision","Decision.typeDecision","Decision.typeDecision","","","",0,1,"","","","Coding {[]} {[]}
","Type de décision.","Type de décision.","","","","","","","","","",,"preferred","","https://mos.esante.gouv.fr/NOS/TRE_R327-TypeDecision/FHIR/TRE-R327-TypeDecision?vs","",,,,"Decision.typeDecision",0,1,"",""
"Decision","Decision.Demande","Decision.Demande","","","",1,1,"","","","https://interop.esante.gouv.fr/ig/mos/StructureDefinition/Demande {[]} {[]}
","Lien vers la classe Demande","Lien vers la classe Demande","","","","","","","","","",,,,,"",,,,"Decision.Demande",1,1,"",""
"Demande","Demande","Demande","","","",0,*,"","","","null {[]} {[]}
","Besoin(s) et/ou souhait(s) exprimés de manière officielle.Le contenu de la demande peut être un document : une lettre, un formulaire, etc. La demande peut également être accompagnée si besoin de pièces jointes.","Besoin(s) et/ou souhait(s) exprimés de manière officielle.Le contenu de la demande peut être un document : une lettre, un formulaire, etc. La demande peut également être accompagnée si besoin de pièces jointes.","","","","","","","","","",,,,,"",,,,"Base",0,*,"",""
"Demande","Demande.identifiantDemande","Demande.identifiantDemande","","","",0,1,"","","","Identifier {[]} {[]}
","Identifiant de la demande.","Identifiant de la demande.","","","","","","","","","",,,,,"",,,,"Demande.identifiantDemande",0,1,"",""
"Demande","Demande.dateDemande","Demande.dateDemande","","","",0,1,"","","","date {[]} {[]}
","Date à laquelle la demande a été réalisée.","Date à laquelle la demande a été réalisée.","","","","","","","","","",,,,,"",,,,"Demande.dateDemande",0,1,"",""
"Demande","Demande.demandeUrgente","Demande.demandeUrgente","","","",0,1,"","","","boolean {[]} {[]}
","Indique que la demande est considérée comme urgente ou non.","Indique que la demande est considérée comme urgente ou non.","","","","","","","","","",,,,,"",,,,"Demande.demandeUrgente",0,1,"",""
"Demande","Demande.Decision","Demande.Decision","","","",0,*,"","","","https://interop.esante.gouv.fr/ig/mos/StructureDefinition/Decision {[]} {[]}
","Lien vers la classe Decision","Lien vers la classe Decision","","","","","","","","","",,,,,"",,,,"Demande.Decision",0,*,"",""
"Demande","Demande.Document","Demande.Document","","","",0,*,"","","","https://interop.esante.gouv.fr/ig/mos/StructureDefinition/Document {[]} {[]}
","Lien vers la classe Document","Lien vers la classe Document","","","","","","","","","",,,,,"",,,,"Demande.Document",0,*,"",""
"Demande","Demande.DossierPersonnePriseCharge","Demande.DossierPersonnePriseCharge","","","",1,1,"","","","https://interop.esante.gouv.fr/ig/mos/StructureDefinition/DossierPersonnePriseCharge {[]} {[]}
","Lien vers la classe DossierPersonnePriseCharge","Lien vers la classe DossierPersonnePriseCharge","","","","","","","","","",,,,,"",,,,"Demande.DossierPersonnePriseCharge",1,1,"",""
"Diplome","Diplome","Diplome","","","",0,*,"","","","null {[]} {[]}
","Un diplôme sanctionne un niveau de connaissances. L’Etat intervient, dans certains cas, sur le programme et la pédagogie de certains cursus diplômants, par exemple les diplômes d'Etat.La classe ""Diplome"" est une classe générale contenant les propriétés communes aux différents types de diplômes.Chaque diplôme est décrit dans le modèle comme une spécialisation de la classe Diplome et à ce titre, hérite des attributs de cette classe. Synonymes RPPS : Diplôme obtenu","Un diplôme sanctionne un niveau de connaissances. L’Etat intervient, dans certains cas, sur le programme et la pédagogie de certains cursus diplômants, par exemple les diplômes d'Etat.La classe ""Diplome"" est une classe générale contenant les propriétés communes aux différents types de diplômes.Chaque diplôme est décrit dans le modèle comme une spécialisation de la classe Diplome et à ce titre, hérite des attributs de cette classe. Synonymes RPPS : Diplôme obtenu","","","","","","","","","",,,,,"",,,,"Base",0,*,"",""
"Diplome","Diplome.typeDiplome","Diplome.typeDiplome","","","",0,1,"","","","Coding {[]} {[]}
","Type de diplôme, par exemple:** DE : Diplôme d’Etat français** CES : Certificat d’Etudes Spéciales** DES : Diplôme d'Etudes Spécialisées** etc.","Type de diplôme, par exemple:** DE : Diplôme d’Etat français** CES : Certificat d’Etudes Spéciales** DES : Diplôme d'Etudes Spécialisées** etc.","","","","","","","","","",,"preferred","","https://mos.esante.gouv.fr/NOS/TRE_R14-TypeDiplome/FHIR/TRE-R14-TypeDiplome?vs","",,,,"Diplome.typeDiplome",0,1,"",""
"Diplome","Diplome.lieuFormation","Diplome.lieuFormation","","","",0,1,"","","","Coding {[]} {[]}
","Lieu de formation pour l'obtention du diplôme. Par exemple:** U37 : Université de Tours (Université François Rabelais)** UP5 : Université de Paris 05 (Université René Descartes).","Lieu de formation pour l'obtention du diplôme. Par exemple:** U37 : Université de Tours (Université François Rabelais)** UP5 : Université de Paris 05 (Université René Descartes).","","","","","","","","","",,"preferred","","https://mos.esante.gouv.fr/NOS/TRE_R16-LieuFormation/FHIR/TRE-R16-LieuFormation?vs","",,,,"Diplome.lieuFormation",0,1,"",""
"Diplome","Diplome.dateDiplome","Diplome.dateDiplome","","","",0,1,"","","","date {[]} {[]}
","Date d’obtention du diplôme.","Date d’obtention du diplôme.","","","","","","","","","",,,,,"",,,,"Diplome.dateDiplome",0,1,"",""
"Diplome","Diplome.numeroDiplome","Diplome.numeroDiplome","","","",0,1,"","","","string {[]} {[]}
","Numéro du diplôme.","Numéro du diplôme.","","","","","","","","","",,,,,"",,,,"Diplome.numeroDiplome",0,1,"",""
"DiplomeDeuxiemeCycleNonQualifiant","DiplomeDeuxiemeCycleNonQualifiant","DiplomeDeuxiemeCycleNonQualifiant","","","",0,*,"","","","null {[]} {[]}
","Le diplôme de deuxième cycle non qualifiant enregistre un niveau de formation de fin de deuxième cycle, qui sanctionne une partie des études requises à l’exercice de la profession.Il ne donne pas droit à l’exercice de la profession  et son obtention ne change pas la qualification à venir des titulaires lorsqu’ils exerceront.","Le diplôme de deuxième cycle non qualifiant enregistre un niveau de formation de fin de deuxième cycle, qui sanctionne une partie des études requises à l’exercice de la profession.Il ne donne pas droit à l’exercice de la profession  et son obtention ne change pas la qualification à venir des titulaires lorsqu’ils exerceront.","","","","","","","","","",,,,,"",,,,"Base",0,*,"",""
"DiplomeDeuxiemeCycleNonQualifiant","DiplomeDeuxiemeCycleNonQualifiant.typeDiplome","DiplomeDeuxiemeCycleNonQualifiant.typeDiplome","","","",0,1,"","","","Coding {[]} {[]}
","Type de diplôme, par exemple:** DE : Diplôme d’Etat français** CES : Certificat d’Etudes Spéciales** DES : Diplôme d'Etudes Spécialisées** etc.","Type de diplôme, par exemple:** DE : Diplôme d’Etat français** CES : Certificat d’Etudes Spéciales** DES : Diplôme d'Etudes Spécialisées** etc.","","","","","","","","","",,"preferred","","https://mos.esante.gouv.fr/NOS/TRE_R14-TypeDiplome/FHIR/TRE-R14-TypeDiplome?vs","",,,,"Diplome.typeDiplome",0,1,"",""
"DiplomeDeuxiemeCycleNonQualifiant","DiplomeDeuxiemeCycleNonQualifiant.lieuFormation","DiplomeDeuxiemeCycleNonQualifiant.lieuFormation","","","",0,1,"","","","Coding {[]} {[]}
","Lieu de formation pour l'obtention du diplôme. Par exemple:** U37 : Université de Tours (Université François Rabelais)** UP5 : Université de Paris 05 (Université René Descartes).","Lieu de formation pour l'obtention du diplôme. Par exemple:** U37 : Université de Tours (Université François Rabelais)** UP5 : Université de Paris 05 (Université René Descartes).","","","","","","","","","",,"preferred","","https://mos.esante.gouv.fr/NOS/TRE_R16-LieuFormation/FHIR/TRE-R16-LieuFormation?vs","",,,,"Diplome.lieuFormation",0,1,"",""
"DiplomeDeuxiemeCycleNonQualifiant","DiplomeDeuxiemeCycleNonQualifiant.dateDiplome","DiplomeDeuxiemeCycleNonQualifiant.dateDiplome","","","",0,1,"","","","date {[]} {[]}
","Date d’obtention du diplôme.","Date d’obtention du diplôme.","","","","","","","","","",,,,,"",,,,"Diplome.dateDiplome",0,1,"",""
"DiplomeDeuxiemeCycleNonQualifiant","DiplomeDeuxiemeCycleNonQualifiant.numeroDiplome","DiplomeDeuxiemeCycleNonQualifiant.numeroDiplome","","","",0,1,"","","","string {[]} {[]}
","Numéro du diplôme.","Numéro du diplôme.","","","","","","","","","",,,,,"",,,,"Diplome.numeroDiplome",0,1,"",""
"DiplomeDeuxiemeCycleNonQualifiant","DiplomeDeuxiemeCycleNonQualifiant.diplomeDeuxiemeCycleNonQualifiant","DiplomeDeuxiemeCycleNonQualifiant.diplomeDeuxiemeCycleNonQualifiant","","","",0,1,"","","","Coding {[]} {[]}
","Diplôme de deuxième cycle non qualifiant.","Diplôme de deuxième cycle non qualifiant.","","","","","","","","","",,"preferred","","https://mos.esante.gouv.fr/NOS/TRE_R226-Dip2iemeCycleNQ/FHIR/TRE-R226-Dip2iemeCycleNQ?vs","",,,,"DiplomeDeuxiemeCycleNonQualifiant.diplomeDeuxiemeCycleNonQualifiant",0,1,"",""
"DiplomeDivers","DiplomeDivers","DiplomeDivers","","","",0,*,"","","","null {[]} {[]}
","Cette classe regroupe les diplômes qui ne peuvent être classés dans un type de diplôme explicite (CES, DESC1, DESC2, etc.).La classe DiplomeDivers est représentée dans le modèle comme une spécialisation de la classe Diplome et à ce titre, elle hérite des attributs et des associations de cette classe.","Cette classe regroupe les diplômes qui ne peuvent être classés dans un type de diplôme explicite (CES, DESC1, DESC2, etc.).La classe DiplomeDivers est représentée dans le modèle comme une spécialisation de la classe Diplome et à ce titre, elle hérite des attributs et des associations de cette classe.","","","","","","","","","",,,,,"",,,,"Base",0,*,"",""
"DiplomeDivers","DiplomeDivers.typeDiplome","DiplomeDivers.typeDiplome","","","",0,1,"","","","Coding {[]} {[]}
","Type de diplôme, par exemple:** DE : Diplôme d’Etat français** CES : Certificat d’Etudes Spéciales** DES : Diplôme d'Etudes Spécialisées** etc.","Type de diplôme, par exemple:** DE : Diplôme d’Etat français** CES : Certificat d’Etudes Spéciales** DES : Diplôme d'Etudes Spécialisées** etc.","","","","","","","","","",,"preferred","","https://mos.esante.gouv.fr/NOS/TRE_R14-TypeDiplome/FHIR/TRE-R14-TypeDiplome?vs","",,,,"Diplome.typeDiplome",0,1,"",""
